name,category,price,quality,reliability,moq,delivery_time,reviews,historical_score
Supplier_2975,Gardening,4033,8.3,98,17,11,4.4,48.93
Supplier_2976,Music,81969,6.9,98,3,12,5.0,46.03
Supplier_2977,Sports,7357,7.0,97,17,9,3.3,41.34
Supplier_2978,Gardening,3205,9.9,86,22,11,3.4,47.24
Supplier_2979,Stationery,14,6.3,93,2169,3,4.7,51.7
Supplier_2980,Pets,2886,8.1,72,22,11,4.2,39.19
Supplier_2981,Solar,211901,8.1,82,3,13,3.4,47.51
Supplier_2982,Pets,6251,7.2,74,24,8,3.3,35.87
Supplier_2983,Music,75722,6.3,97,5,14,3.7,42.48
Supplier_2984,Stationery,355,6.6,74,4254,5,4.5,40.0
Supplier_2985,Camera,145496,6.7,95,3,14,3.2,41.94
Supplier_2986,Toys,2440,7.7,83,88,11,3.9,41.26
Supplier_2987,Industrial,101055,9.3,75,4,9,3.6,46.11
Supplier_2988,Camera,218898,7.8,95,2,3,3.1,49.62
Supplier_2989,Solar,149883,6.9,80,1,10,3.4,48.4
Supplier_2990,Furniture,32491,6.4,72,2,2,3.1,49.24
Supplier_2991,Solar,346468,7.0,80,3,12,4.5,45.46
Supplier_2992,Industrial,142957,8.7,96,4,7,3.2,50.96
Supplier_2993,Skincare,4482,6.2,94,65,13,4.2,40.55
Supplier_2994,Phone,48226,6.8,80,11,10,4.4,41.24
Supplier_2995,Gardening,2836,9.4,97,32,3,3.9,50.64
Supplier_2996,Phone,38600,9.1,75,16,9,3.7,44.06
Supplier_2997,Stationery,375,8.9,93,1385,4,4.9,50.08
Supplier_2998,Auto,29114,8.9,84,17,4,4.5,48.29
Supplier_2999,Laptop,142077,9.0,85,5,7,3.4,44.7
Supplier_3000,Camera,35055,7.6,81,1,10,4.8,51.46
Supplier_3001,Phone,55525,9.3,76,11,7,3.8,46.42
Supplier_3002,Industrial,58822,6.4,78,2,5,3.2,42.11
Supplier_3003,Appliances,30150,8.0,79,2,2,3.5,53.61
Supplier_3004,Furniture,7377,9.3,72,1,3,3.1,55.56
Supplier_3005,Toys,4501,6.2,81,98,4,3.9,42.34
Supplier_3006,Skincare,302,8.7,79,103,7,4.2,46.79
Supplier_3007,Gardening,4807,8.8,78,56,12,4.4,42.21
Supplier_3008,Camera,81235,9.4,94,1,5,3.4,58.15
Supplier_3009,Camera,103397,9.0,82,1,2,4.1,60.76
Supplier_3010,Solar,253523,9.9,86,4,2,3.9,54.53
Supplier_3011,Toys,9733,7.0,94,45,8,3.5,42.78
Supplier_3012,Grocery,1546,8.6,95,911,1,3.0,59.23
Supplier_3013,Laptop,77542,7.6,93,7,11,3.1,42.32
Supplier_3014,Phone,116455,7.0,83,9,11,3.6,39.65
Supplier_3015,Auto,26882,6.4,99,10,5,4.3,45.85
Supplier_3016,Skincare,2562,6.0,88,147,5,4.0,37.76
Supplier_3017,Industrial,67090,6.3,85,3,10,4.7,45.14
Supplier_3018,Toys,5037,6.3,71,100,9,4.3,36.29
Supplier_3019,Appliances,89032,6.9,72,2,13,4.2,45.63
Supplier_3020,Laptop,140847,7.4,91,6,14,3.6,42.07
Supplier_3021,Camera,45083,7.4,89,2,3,4.1,50.25
Supplier_3022,Grocery,1502,8.8,88,529,5,3.2,45.06
Supplier_3023,Grocery,624,6.1,97,451,11,3.8,40.79
Supplier_3024,Solar,292937,8.7,78,5,14,4.5,45.98
Supplier_3025,Toys,910,7.5,97,54,2,4.6,51.86
Supplier_3026,Sports,10143,8.4,97,15,13,3.3,43.62
Supplier_3027,Appliances,91130,8.0,99,3,4,3.7,49.52
Supplier_3028,Auto,22006,9.5,75,8,14,3.7,42.27
Supplier_3029,Industrial,49785,9.1,87,1,10,4.3,56.43
Supplier_3030,Industrial,37661,6.7,99,2,7,4.4,50.44
Supplier_3031,Skincare,1759,9.3,85,21,2,3.1,53.06
Supplier_3032,Grocery,91,8.3,95,149,5,4.2,48.82
Supplier_3033,Stationery,238,9.3,85,2349,12,4.4,48.25
Supplier_3034,Laptop,55383,9.5,89,4,8,3.3,51.59
Supplier_3035,Appliances,21443,8.0,92,2,4,4.0,50.36
Supplier_3036,Phone,118940,6.8,90,20,6,3.3,41.08
Supplier_3037,Furniture,11210,7.3,73,2,10,4.0,40.33
Supplier_3038,Fashion,2649,8.6,87,267,5,3.6,44.9
Supplier_3039,Camera,145380,9.9,92,1,4,3.7,62.87
Supplier_3040,Industrial,119895,9.3,88,3,13,4.8,49.29
Supplier_3041,Grocery,583,9.1,88,512,14,3.4,45.45
Supplier_3042,Camera,60712,7.6,100,3,7,4.8,48.32
Supplier_3043,Fashion,978,6.0,72,174,14,4.9,35.0
Supplier_3044,Fashion,2423,7.6,93,236,1,3.6,56.63
Supplier_3045,Kitchen,6462,8.6,80,16,14,3.5,40.69
Supplier_3046,Auto,18105,8.2,72,8,6,3.5,44.4
Supplier_3047,Sports,6491,6.9,84,9,9,3.6,38.58
Supplier_3048,Appliances,12680,8.2,73,2,3,4.4,51.0
Supplier_3049,Phone,44221,8.6,86,5,7,4.5,46.29
Supplier_3050,Camera,150393,7.5,97,1,5,4.3,55.95
Supplier_3051,Phone,93264,8.2,70,18,5,3.5,40.93
Supplier_3052,Pets,1682,6.6,86,26,13,4.0,39.32
Supplier_3053,Industrial,84869,9.9,82,1,13,4.6,56.55
Supplier_3054,Industrial,136437,9.1,84,5,9,4.5,49.28
Supplier_3055,Toys,4451,6.9,79,51,9,3.1,38.38
Supplier_3056,Solar,379663,9.2,96,5,2,3.4,53.11
Supplier_3057,Laptop,102372,7.4,81,3,4,3.1,43.2
Supplier_3058,Kitchen,8706,8.9,97,22,8,3.9,48.1
Supplier_3059,Furniture,8727,8.8,80,4,5,5.0,50.1
Supplier_3060,Grocery,1687,9.9,99,729,6,3.2,48.83
Supplier_3061,Sports,14055,7.8,82,25,13,3.8,38.87
Supplier_3062,Sports,11524,7.0,92,23,12,4.4,41.77
Supplier_3063,Kitchen,3639,8.7,72,11,13,4.4,44.76
Supplier_3064,Kitchen,2743,7.7,91,25,13,3.4,42.42
Supplier_3065,Grocery,1848,6.7,78,320,10,3.1,35.5
Supplier_3066,Music,30770,9.2,77,2,10,4.0,50.7
Supplier_3067,Industrial,7716,10.0,87,3,14,4.6,51.68
Supplier_3068,Kitchen,3409,8.9,71,10,7,3.2,41.99
Supplier_3069,Fashion,3427,9.8,83,259,10,4.5,48.55
Supplier_3070,Grocery,1416,7.3,88,802,5,3.3,45.56
Supplier_3071,Industrial,9721,6.6,92,2,2,3.3,49.05
Supplier_3072,Camera,120171,8.1,85,3,6,4.4,46.62
Supplier_3073,Gardening,2409,8.4,99,58,9,3.9,42.14
Supplier_3074,Gardening,4899,6.8,86,17,5,3.5,43.45
Supplier_3075,Solar,104650,6.0,98,1,14,4.4,50.22
Supplier_3076,Gardening,802,8.2,97,84,5,3.1,48.25
Supplier_3077,Auto,37816,8.9,98,3,6,3.9,50.85
Supplier_3078,Laptop,64190,7.0,95,2,4,3.9,49.84
Supplier_3079,Furniture,64881,7.4,76,3,4,3.4,42.7
Supplier_3080,Pets,5623,8.0,78,36,3,4.7,42.7
Supplier_3081,Music,86056,8.9,93,5,2,3.2,53.47
Supplier_3082,Stationery,230,7.0,83,1507,2,3.7,46.21
Supplier_3083,Music,96607,6.0,87,1,6,5.0,49.11
Supplier_3084,Grocery,1134,6.5,81,152,4,4.1,42.33
Supplier_3085,Furniture,73847,6.8,82,2,7,4.2,45.01
Supplier_3086,Stationery,235,9.0,98,1514,13,4.9,48.1
Supplier_3087,Stationery,460,8.9,88,1053,12,3.4,45.28
Supplier_3088,Furniture,16449,7.8,92,2,2,4.8,51.97
Supplier_3089,Laptop,131841,7.4,71,8,1,3.6,54.04
Supplier_3090,Furniture,25485,9.1,91,1,12,3.3,57.28
Supplier_3091,Music,27571,6.9,83,1,3,4.1,53.66
Supplier_3092,Auto,11794,9.9,74,10,14,3.8,43.73
Supplier_3093,Auto,22457,7.1,99,8,7,3.1,46.43
Supplier_3094,Fashion,2583,7.5,92,479,8,3.4,44.44
Supplier_3095,Furniture,27707,6.5,82,5,8,3.3,39.41
Supplier_3096,Toys,7256,8.4,77,33,8,3.3,43.12
Supplier_3097,Auto,47200,7.8,87,8,1,3.2,56.17
Supplier_3098,Fashion,1058,6.2,79,427,4,3.9,39.03
Supplier_3099,Grocery,301,9.2,92,561,5,3.6,46.98
Supplier_3100,Toys,8730,9.8,76,83,1,3.1,57.27
Supplier_3101,Toys,2072,6.8,99,82,10,4.2,42.11
Supplier_3102,Laptop,132104,9.2,71,5,7,3.8,47.17
Supplier_3103,Camera,35099,8.3,74,1,1,3.3,61.46
Supplier_3104,Phone,84406,8.3,96,20,2,4.9,51.12
Supplier_3105,Grocery,933,8.5,94,348,1,4.4,60.63
Supplier_3106,Music,54574,8.9,75,2,5,3.7,48.37
Supplier_3107,Phone,18380,9.8,72,16,5,4.2,49.07
Supplier_3108,Sports,969,9.4,99,8,1,4.9,64.56
Supplier_3109,Gardening,1706,9.6,81,50,6,4.0,46.22
Supplier_3110,Gardening,2011,9.6,79,27,4,4.2,46.96
Supplier_3111,Furniture,65172,9.3,80,2,6,3.5,49.05
Supplier_3112,Auto,38217,9.9,79,13,11,3.4,43.89
Supplier_3113,Sports,3339,9.4,76,21,13,3.2,44.87
Supplier_3114,Pets,4000,8.9,96,10,12,3.3,46.26
Supplier_3115,Auto,21641,6.9,100,18,1,3.7,57.28
Supplier_3116,Sports,1439,8.5,70,5,3,3.0,43.02
Supplier_3117,Music,96844,8.0,78,2,9,3.5,45.95
Supplier_3118,Skincare,1687,7.9,85,162,6,3.7,42.29
Supplier_3119,Laptop,101812,7.9,85,3,3,3.2,47.74
Supplier_3120,Industrial,158402,8.4,85,3,11,5.0,48.09
Supplier_3121,Toys,6166,8.7,86,37,9,4.8,44.47
Supplier_3122,Kitchen,13772,8.4,73,14,10,4.8,43.37
Supplier_3123,Gardening,1340,6.7,74,23,7,4.8,36.06
Supplier_3124,Stationery,358,7.8,88,4839,3,4.4,44.22
Supplier_3125,Music,98639,6.1,96,5,4,4.6,45.78
Supplier_3126,Camera,137266,8.4,81,2,8,4.0,48.15
Supplier_3127,Industrial,188686,7.7,75,4,1,4.8,55.1
Supplier_3128,Camera,108506,7.3,80,1,12,3.1,48.2
Supplier_3129,Pets,6662,9.7,84,16,12,3.7,45.7
Supplier_3130,Laptop,127639,7.6,97,1,12,3.6,53.43
Supplier_3131,Stationery,88,7.4,79,528,5,3.5,41.77
Supplier_3132,Laptop,64404,6.1,72,1,11,3.2,45.45
Supplier_3133,Camera,35529,6.3,83,2,9,4.6,43.41
Supplier_3134,Furniture,24068,7.3,78,3,2,4.7,50.92
Supplier_3135,Skincare,419,8.2,82,38,8,3.2,41.35
Supplier_3136,Auto,12860,7.3,97,20,10,3.1,42.98
Supplier_3137,Stationery,194,6.6,75,4852,4,3.7,38.22
Supplier_3138,Gardening,3994,6.4,94,71,6,3.4,43.62
Supplier_3139,Stationery,386,7.3,72,3098,3,4.4,43.68
Supplier_3140,Stationery,37,10.0,98,4004,8,3.5,52.92
Supplier_3141,Solar,315829,9.9,79,5,12,4.2,51.95
Supplier_3142,Industrial,132405,7.5,74,5,7,4.6,41.45
Supplier_3143,Laptop,96192,9.2,100,6,9,5.0,51.92
Supplier_3144,Fashion,2953,9.2,95,333,6,4.2,48.86
Supplier_3145,Auto,13329,6.9,72,9,14,3.6,37.83
Supplier_3146,Toys,9453,6.5,80,41,1,3.4,52.23
Supplier_3147,Appliances,30701,9.6,76,3,11,4.7,48.35
Supplier_3148,Skincare,1396,9.7,86,109,7,4.3,50.01
Supplier_3149,Sports,13323,6.0,99,49,11,3.5,37.46
Supplier_3150,Sports,1813,7.7,74,26,11,3.7,39.22
Supplier_3151,Sports,14479,8.8,88,18,13,4.0,46.18
Supplier_3152,Phone,64725,7.7,75,16,3,4.6,43.78
Supplier_3153,Pets,7044,8.4,98,27,1,3.8,59.37
Supplier_3154,Solar,114005,7.3,88,3,6,3.4,47.91
Supplier_3155,Stationery,73,9.7,79,683,6,4.7,49.5
Supplier_3156,Industrial,52882,9.3,100,4,8,3.4,51.08
Supplier_3157,Auto,49016,6.9,78,7,10,4.6,38.65
Supplier_3158,Laptop,87828,7.1,77,5,14,4.9,41.38
Supplier_3159,Solar,327608,6.6,92,4,9,3.4,41.27
Supplier_3160,Auto,19651,7.5,73,14,5,4.2,40.24
Supplier_3161,Sports,10932,9.6,83,19,4,3.2,47.38
Supplier_3162,Laptop,41020,9.0,72,5,6,4.9,45.79
Supplier_3163,Gardening,3421,6.3,94,78,8,4.5,40.19
Supplier_3164,Kitchen,1995,9.0,87,14,5,4.2,47.99
Supplier_3165,Industrial,79759,6.7,74,4,14,4.7,36.2
Supplier_3166,Phone,17445,7.7,76,9,7,3.1,41.88
Supplier_3167,Appliances,90782,8.7,82,3,8,4.6,47.09
Supplier_3168,Gardening,1392,9.8,81,38,9,4.3,48.15
Supplier_3169,Laptop,78021,9.2,78,1,9,3.6,53.33
Supplier_3170,Gardening,3403,7.5,95,95,11,4.2,44.44
Supplier_3171,Phone,92735,8.2,85,10,14,3.1,40.68
Supplier_3172,Phone,75987,7.7,71,13,9,3.1,39.82
Supplier_3173,Stationery,240,8.9,73,4180,4,4.5,45.08
Supplier_3174,Appliances,62244,6.5,77,2,7,4.9,42.43
Supplier_3175,Laptop,43320,8.6,81,7,9,4.9,44.55
Supplier_3176,Toys,3203,6.2,75,24,9,3.2,33.04
Supplier_3177,Grocery,500,7.7,84,729,6,3.4,39.17
Supplier_3178,Music,145675,6.6,92,3,4,5.0,46.99
Supplier_3179,Camera,202237,8.1,92,1,13,4.9,52.67
Supplier_3180,Gardening,941,6.4,72,42,13,4.7,38.17
Supplier_3181,Sports,13535,7.5,73,43,13,3.1,41.71
Supplier_3182,Skincare,4167,9.1,93,137,3,3.8,50.24
Supplier_3183,Sports,3334,7.9,86,28,10,3.3,43.57
Supplier_3184,Grocery,1574,9.8,77,692,3,3.7,48.64
Supplier_3185,Solar,29722,6.7,99,2,9,4.8,47.67
Supplier_3186,Kitchen,16330,6.0,95,24,1,3.3,50.6
Supplier_3187,Appliances,52041,9.5,82,3,6,3.5,47.59
Supplier_3188,Sports,7210,7.5,87,36,11,4.8,44.21
Supplier_3189,Skincare,1954,7.3,96,162,1,4.7,58.94
Supplier_3190,Pets,465,9.9,77,42,5,4.9,50.86
Supplier_3191,Camera,25275,8.9,79,3,7,3.9,48.22
Supplier_3192,Kitchen,12769,7.0,87,10,9,3.1,40.71
Supplier_3193,Stationery,400,8.3,82,4202,9,3.8,40.72
Supplier_3194,Music,74077,6.5,87,2,14,3.3,44.23
Supplier_3195,Laptop,50376,9.8,97,10,3,4.9,56.82
Supplier_3196,Music,143228,7.8,100,1,6,5.0,55.13
Supplier_3197,Fashion,4830,7.5,100,61,4,3.4,44.07
Supplier_3198,Laptop,145478,8.4,100,7,12,4.8,48.56
Supplier_3199,Pets,3016,6.9,77,11,12,4.8,41.25
Supplier_3200,Pets,3759,9.2,85,29,1,3.7,60.49
Supplier_3201,Industrial,132849,6.1,77,5,11,4.9,39.3
Supplier_3202,Laptop,49486,7.9,87,6,3,4.9,48.94
Supplier_3203,Pets,5121,8.1,99,20,5,3.6,46.68
Supplier_3204,Skincare,4521,7.5,96,172,7,3.5,41.6
Supplier_3205,Auto,44757,7.0,89,3,11,3.3,43.42
Supplier_3206,Stationery,279,9.4,93,1266,3,4.2,51.7
Supplier_3207,Laptop,149151,7.2,96,1,12,3.9,50.57
Supplier_3208,Phone,67379,8.4,74,9,8,4.4,42.35
Supplier_3209,Gardening,2984,6.4,78,23,11,3.6,36.77
Supplier_3210,Industrial,167765,8.6,80,4,7,3.6,46.7
Supplier_3211,Skincare,849,6.5,86,33,14,4.7,38.91
Supplier_3212,Auto,19813,8.5,72,8,7,3.7,43.92
Supplier_3213,Stationery,474,8.6,89,1238,12,3.6,44.57
Supplier_3214,Fashion,2484,7.4,70,202,4,5.0,41.51
Supplier_3215,Auto,28831,7.4,81,2,5,3.4,48.39
Supplier_3216,Music,89104,9.5,83,3,10,3.5,49.93
Supplier_3217,Phone,80345,6.4,82,11,6,4.4,40.95
Supplier_3218,Camera,161702,8.7,79,1,6,3.1,51.6
Supplier_3219,Sports,544,7.0,76,22,13,3.4,40.06
Supplier_3220,Sports,7166,6.5,80,41,3,4.3,41.64
Supplier_3221,Kitchen,12194,8.9,78,16,8,4.0,45.17
Supplier_3222,Sports,7144,6.4,82,44,9,4.7,43.75
Supplier_3223,Kitchen,1233,10.0,91,19,2,3.2,54.62
Supplier_3224,Camera,32001,9.5,96,2,9,3.9,53.06
Supplier_3225,Grocery,1326,9.8,95,965,4,3.6,52.02
Supplier_3226,Toys,1076,6.3,91,98,4,3.3,40.89
Supplier_3227,Pets,3032,6.8,94,42,13,4.4,42.61
Supplier_3228,Appliances,94171,7.2,76,2,11,4.7,43.85
Supplier_3229,Phone,85282,7.9,99,20,12,3.2,42.45
Supplier_3230,Furniture,52624,7.9,76,3,13,4.2,41.87
Supplier_3231,Toys,3082,7.7,72,87,3,4.1,41.71
Supplier_3232,Furniture,16825,7.6,78,5,3,3.6,48.43
Supplier_3233,Solar,342803,6.7,87,1,7,4.9,49.07
Supplier_3234,Auto,23622,8.5,84,3,8,4.4,47.74
Supplier_3235,Stationery,371,7.1,72,1554,10,4.7,38.54
Supplier_3236,Laptop,104695,8.9,82,3,11,4.5,45.48
Supplier_3237,Skincare,1193,9.5,76,179,12,3.0,41.7
Supplier_3238,Music,16880,7.0,76,2,7,4.0,46.39
Supplier_3239,Sports,11030,9.1,87,25,13,3.4,43.29
Supplier_3240,Gardening,2177,8.4,78,62,14,3.7,43.43
Supplier_3241,Furniture,78421,9.4,87,5,11,4.3,49.41
Supplier_3242,Pets,7680,9.9,85,20,13,4.2,45.07
Supplier_3243,Stationery,187,6.1,97,2386,12,4.8,43.1
Supplier_3244,Appliances,14726,9.6,98,3,13,4.5,51.93
Supplier_3245,Furniture,34686,9.2,79,4,9,4.4,45.41
Supplier_3246,Gardening,4172,8.6,83,71,6,5.0,46.82
Supplier_3247,Grocery,125,9.1,72,394,12,5.0,41.05
Supplier_3248,Camera,77134,9.5,99,2,9,4.3,56.16
Supplier_3249,Industrial,199438,7.2,73,2,10,4.6,43.47
Supplier_3250,Skincare,2225,8.8,77,79,4,4.4,45.2
Supplier_3251,Grocery,310,6.5,74,574,14,3.3,35.62
Supplier_3252,Toys,4371,9.0,87,97,4,4.8,47.44
Supplier_3253,Grocery,628,9.6,75,442,1,4.3,59.91
Supplier_3254,Camera,158760,8.1,89,3,2,3.1,52.95
Supplier_3255,Solar,220565,9.0,80,4,12,4.1,44.68
Supplier_3256,Laptop,142162,8.8,79,2,14,3.2,46.35
Supplier_3257,Gardening,3638,7.4,84,37,5,4.3,43.96
Supplier_3258,Laptop,137302,9.0,93,7,13,4.7,49.47
Supplier_3259,Laptop,120262,9.2,82,4,10,3.4,44.4
Supplier_3260,Industrial,53763,8.2,76,4,9,3.9,43.07
Supplier_3261,Skincare,1635,9.7,77,144,14,4.7,44.46
Supplier_3262,Furniture,42505,9.3,98,3,2,4.2,57.94
Supplier_3263,Phone,60943,9.1,76,15,8,4.0,43.42
Supplier_3264,Music,75556,7.7,83,3,10,4.8,45.47
Supplier_3265,Furniture,6705,7.2,96,3,5,3.4,45.39
Supplier_3266,Camera,111013,9.4,73,1,2,4.9,58.39
Supplier_3267,Industrial,69373,6.7,74,2,6,3.9,42.94
Supplier_3268,Appliances,12595,7.8,91,2,10,4.7,47.95
Supplier_3269,Stationery,273,7.8,97,2747,5,3.2,45.6
Supplier_3270,Phone,50741,8.8,75,16,1,3.2,57.72
Supplier_3271,Camera,115356,9.1,76,1,14,4.6,52.44
Supplier_3272,Sports,9081,7.1,76,29,2,3.8,44.17
Supplier_3273,Solar,404267,9.2,88,3,11,4.3,51.36
Supplier_3274,Camera,107178,8.4,77,3,1,3.5,56.75
Supplier_3275,Pets,2509,7.5,83,13,11,3.5,41.1
Supplier_3276,Fashion,2308,7.6,72,72,7,4.2,37.28
Supplier_3277,Kitchen,8642,7.0,83,29,2,3.7,47.8
Supplier_3278,Appliances,66022,7.6,83,2,3,3.2,48.52
Supplier_3279,Stationery,196,9.7,77,2976,6,3.5,44.91
Supplier_3280,Toys,5481,6.7,86,21,9,3.7,36.18
Supplier_3281,Phone,97891,6.1,98,6,10,3.9,41.38
Supplier_3282,Music,145754,6.1,92,2,1,3.6,56.93
Supplier_3283,Laptop,40467,9.5,87,4,10,3.8,49.15
Supplier_3284,Grocery,1409,9.3,85,641,7,3.7,47.6
Supplier_3285,Music,132799,7.1,98,3,6,4.7,47.88
Supplier_3286,Music,50349,8.0,76,1,14,3.4,51.77
Supplier_3287,Stationery,278,9.6,79,3030,10,4.9,49.1
Supplier_3288,Kitchen,19303,8.6,82,11,7,4.1,46.36
Supplier_3289,Kitchen,14582,8.0,89,22,6,4.6,46.0
Supplier_3290,Sports,10476,9.0,96,36,3,3.1,51.05
Supplier_3291,Solar,430547,9.6,75,3,1,4.4,64.36
Supplier_3292,Phone,94726,7.8,75,19,3,4.4,43.14
Supplier_3293,Skincare,4594,10.0,94,26,7,4.5,51.79
Supplier_3294,Gardening,2745,9.0,83,45,13,3.5,45.81
Supplier_3295,Grocery,159,6.9,96,294,10,3.7,41.03
Supplier_3296,Appliances,86934,8.3,96,2,14,4.3,50.37
Supplier_3297,Auto,35236,7.8,94,13,10,3.8,46.03
Supplier_3298,Pets,5484,8.4,95,47,2,3.2,50.46
Supplier_3299,Solar,157603,8.2,86,4,7,3.8,45.73
Supplier_3300,Pets,4456,8.9,90,44,4,4.3,48.5
Supplier_3301,Kitchen,12843,6.8,83,22,7,3.5,36.41
Supplier_3302,Music,39231,9.9,96,4,4,4.5,57.06
Supplier_3303,Laptop,103290,6.1,94,1,3,3.7,53.74
Supplier_3304,Toys,8264,7.0,94,55,8,3.7,40.57
Supplier_3305,Industrial,28956,7.1,96,2,5,3.9,52.03
Supplier_3306,Industrial,179295,6.8,92,4,12,3.0,44.61
Supplier_3307,Grocery,1682,7.4,93,985,8,3.1,42.44
Supplier_3308,Appliances,10751,7.9,73,3,13,3.0,40.9
Supplier_3309,Kitchen,13229,6.2,79,28,12,4.2,38.84
Supplier_3310,Auto,11930,9.5,88,4,12,3.7,50.25
Supplier_3311,Laptop,41491,9.9,79,4,5,3.1,48.43
Supplier_3312,Auto,22941,7.8,82,19,12,4.4,41.56
Supplier_3313,Furniture,32322,6.3,92,2,3,3.9,48.2
Supplier_3314,Furniture,19532,6.0,76,3,8,3.5,38.16
Supplier_3315,Industrial,15317,6.6,94,2,12,4.3,49.56
Supplier_3316,Solar,467519,8.7,92,5,6,3.3,48.04
Supplier_3317,Appliances,84969,7.8,83,1,11,3.8,51.36
Supplier_3318,Auto,11337,7.2,91,17,14,4.4,44.53
Supplier_3319,Industrial,154588,6.4,72,3,14,4.8,37.96
Supplier_3320,Music,60003,6.6,73,1,2,4.9,52.35
Supplier_3321,Auto,40944,9.1,94,15,7,3.8,46.86
Supplier_3322,Pets,3238,7.4,93,26,9,3.8,42.26
Supplier_3323,Toys,7476,9.5,71,91,3,3.1,46.2
Supplier_3324,Stationery,22,9.1,85,745,12,4.6,48.96
Supplier_3325,Sports,2460,7.0,98,25,6,3.8,44.52
Supplier_3326,Industrial,165488,8.5,94,5,14,4.6,46.62
Supplier_3327,Gardening,2573,6.7,83,39,10,4.1,41.86
Supplier_3328,Pets,1142,8.4,90,29,9,3.9,42.31
Supplier_3329,Appliances,98950,9.5,84,1,14,3.8,55.78
Supplier_3330,Toys,4933,6.4,86,30,1,3.9,52.57
Supplier_3331,Music,21290,9.5,93,5,14,3.7,49.44
Supplier_3332,Solar,302484,9.2,99,2,5,4.7,53.55
Supplier_3333,Skincare,4488,7.1,99,93,4,4.9,46.18
Supplier_3334,Phone,114021,7.7,92,16,12,3.7,44.17
Supplier_3335,Appliances,53336,7.0,98,2,6,4.3,47.23
Supplier_3336,Grocery,118,6.2,71,356,13,3.1,37.62
Supplier_3337,Auto,47646,7.4,100,5,5,4.0,46.73
Supplier_3338,Camera,26398,8.6,87,1,7,4.3,57.29
Supplier_3339,Appliances,33704,6.3,75,2,11,3.2,41.68
Supplier_3340,Camera,191468,9.3,77,2,8,3.2,50.46
Supplier_3341,Toys,6272,9.6,97,19,5,3.6,50.86
Supplier_3342,Stationery,73,7.1,85,1968,13,3.5,41.53
Supplier_3343,Appliances,39011,9.4,79,3,6,3.8,48.44
Supplier_3344,Laptop,96189,7.2,100,6,10,3.6,45.63
Supplier_3345,Laptop,149434,9.5,82,5,8,4.0,49.96
Supplier_3346,Appliances,18856,8.6,92,3,4,4.2,50.19
Supplier_3347,Gardening,3102,7.8,98,59,14,3.2,42.24
Supplier_3348,Furniture,30974,7.7,87,2,2,4.6,53.82
Supplier_3349,Auto,31717,7.7,86,16,4,3.6,43.79
Supplier_3350,Music,47402,7.8,89,2,3,3.1,49.73
Supplier_3351,Toys,4131,8.1,89,42,5,3.7,45.16
Supplier_3352,Stationery,193,8.6,87,4693,4,4.2,50.23
Supplier_3353,Camera,240045,9.9,90,1,11,3.0,54.39
Supplier_3354,Auto,8466,6.9,81,2,12,4.4,48.02
Supplier_3355,Industrial,29627,6.6,73,3,8,4.9,40.47
Supplier_3356,Music,100035,9.9,86,2,10,3.1,51.44
Supplier_3357,Pets,2660,8.9,94,19,6,4.4,46.38
Supplier_3358,Phone,36533,9.4,76,17,14,4.3,43.56
Supplier_3359,Furniture,63973,6.8,77,2,12,4.2,45.41
Supplier_3360,Laptop,109510,8.2,73,5,8,3.2,44.34
Supplier_3361,Grocery,1674,8.8,80,447,13,3.3,43.65
Supplier_3362,Furniture,5378,6.6,74,3,4,3.3,40.45
Supplier_3363,Phone,17426,6.9,79,19,14,4.7,38.44
Supplier_3364,Solar,368714,6.5,100,5,10,4.3,42.43
Supplier_3365,Auto,49615,9.4,86,1,2,4.6,64.41
Supplier_3366,Camera,159047,8.1,89,1,10,3.9,51.26
Supplier_3367,Skincare,3368,9.1,72,183,12,4.8,45.22
Supplier_3368,Music,63920,8.0,72,2,1,3.1,55.81
Supplier_3369,Furniture,32562,8.9,84,5,10,3.6,45.96
Supplier_3370,Music,38244,6.8,91,4,5,3.7,44.48
Supplier_3371,Industrial,36030,9.6,81,5,13,3.9,47.5
Supplier_3372,Sports,2250,7.4,96,28,11,3.0,42.63
Supplier_3373,Stationery,311,8.0,98,666,12,3.9,45.45
Supplier_3374,Skincare,1208,6.3,93,105,6,4.3,41.41
Supplier_3375,Grocery,1200,6.4,77,431,13,4.5,37.66
Supplier_3376,Music,147622,8.7,71,1,10,3.1,50.86
Supplier_3377,Music,108043,10.0,92,5,6,4.5,51.67
Supplier_3378,Grocery,1261,8.2,76,150,11,3.4,40.82
Supplier_3379,Camera,27410,7.4,100,2,6,4.9,52.33
Supplier_3380,Gardening,319,8.4,89,98,14,3.7,44.14
Supplier_3381,Gardening,2925,9.5,86,81,6,3.7,46.94
Supplier_3382,Pets,5373,7.5,72,49,9,4.5,38.9
Supplier_3383,Camera,191640,7.8,76,1,8,4.1,51.46
Supplier_3384,Skincare,304,7.0,87,124,7,4.7,42.02
Supplier_3385,Furniture,70706,9.3,97,1,10,4.6,63.04
Supplier_3386,Music,46604,9.8,73,4,11,3.8,47.69
Supplier_3387,Toys,3955,9.3,74,78,4,3.9,47.15
Supplier_3388,Gardening,4921,6.8,78,62,3,4.2,43.02
Supplier_3389,Pets,6266,6.6,76,14,4,3.3,37.52
Supplier_3390,Solar,126356,7.8,76,4,13,4.9,44.18
Supplier_3391,Skincare,4603,9.4,70,21,2,5.0,49.14
